transaction_id,sender_account,receiver_account,timestamp,amount,transaction_type,merchant_category,location,is_fraud,is_synthetic,anomaly_type
USER_TRAIN_1065_NORM_475,USER_TRAIN_1065,MERCHANT_77,2024-02-25 17:26:57.186927,94353.54,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_436,USER_TRAIN_1065,MERCHANT_18,2024-02-19 20:20:39.211241,258247.86,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_11,USER_TRAIN_1065,MERCHANT_87,2024-01-01 18:23:35.022328,295839.54,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_1449,USER_TRAIN_1065,MERCHANT_48,2024-10-26 06:40:16.981016,62465.46,withdrawal,entertainment,Bandung,0,1,none
USER_ANOM_TRAIN_2089_HIGH_167,USER_ANOM_TRAIN_2089,MERCHANT_300,2024-02-25 16:25:00.000000,3078339.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_1379,USER_TRAIN_1065,MERCHANT_72,2024-04-12 03:30:32.365471,102270.08,withdrawal,dining,Bandung,0,1,none
USER_ANOM_TRAIN_2089_HIGH_204,USER_ANOM_TRAIN_2089,MERCHANT_232,2024-03-09 00:59:00.000000,3407571.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_634,USER_TRAIN_1065,MERCHANT_66,2024-03-16 00:55:29.964281,173668.45,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_GEO_205,USER_ANOM_TRAIN_2089,MERCHANT_287,2024-01-18 02:28:00.000000,498455.53,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1325,USER_TRAIN_1065,MERCHANT_80,2024-05-21 18:07:17.468116,493045.85,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1261,USER_TRAIN_1065,MERCHANT_62,2024-09-05 15:32:13.341286,179583.31,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_761,USER_TRAIN_1065,MERCHANT_62,2024-05-22 09:10:21.176309,476861.37,withdrawal,transport,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_332_0,USER_ANOM_TRAIN_2089,MERCHANT_247,2024-11-28 00:00:00.000000,88080.29,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1510,USER_TRAIN_1065,MERCHANT_100,2024-04-29 21:40:35.572905,447131.75,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1373,USER_TRAIN_1065,MERCHANT_91,2024-03-14 04:04:35.814829,303219.41,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_470,USER_TRAIN_1065,MERCHANT_27,2024-04-04 00:44:45.509481,466386.79,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_335,USER_TRAIN_1065,MERCHANT_67,2024-02-10 09:59:58.208232,466894.15,withdrawal,transport,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1412,USER_TRAIN_1065,MERCHANT_2,2024-03-26 09:59:26.607922,412671.74,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_77,USER_TRAIN_1065,MERCHANT_14,2024-01-15 06:07:22.096936,162027.01,withdrawal,transport,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_209_6,USER_ANOM_TRAIN_2089,MERCHANT_213,2024-07-28 00:12:00.000000,121130.61,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_147_5,USER_ANOM_TRAIN_2089,MERCHANT_251,2024-05-27 00:10:00.000000,55201.2,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_317_5,USER_ANOM_TRAIN_2089,MERCHANT_260,2024-11-13 00:10:00.000000,64629.61,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_162_0,USER_ANOM_TRAIN_2089,MERCHANT_212,2024-06-11 00:00:00.000000,14893.32,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1075,USER_TRAIN_1065,MERCHANT_73,2024-05-31 08:11:54.293882,427005.64,withdrawal,transport,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_152_3,USER_ANOM_TRAIN_2089,MERCHANT_239,2024-06-01 00:06:00.000000,41795.69,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_329_4,USER_ANOM_TRAIN_2089,MERCHANT_232,2024-11-25 00:08:00.000000,72799.91,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_966,USER_TRAIN_1065,MERCHANT_75,2024-03-15 17:12:24.652431,272894.75,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_450,USER_TRAIN_1065,MERCHANT_87,2024-02-07 19:47:14.679820,137995.15,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_743,USER_TRAIN_1065,MERCHANT_29,2024-03-02 19:24:40.162320,429715.96,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1232,USER_TRAIN_1065,MERCHANT_27,2024-03-27 07:30:56.052759,477458.83,withdrawal,utilities,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1157,USER_TRAIN_1065,MERCHANT_19,2024-06-10 01:18:12.001783,469739.47,withdrawal,utilities,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_HIGH_100,USER_ANOM_TRAIN_2089,MERCHANT_233,2024-02-03 08:38:00.000000,4395344.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_ANOM_TRAIN_2089_VEL_3_1,USER_ANOM_TRAIN_2089,MERCHANT_235,2024-01-04 00:02:00.000000,102192.52,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_137_3,USER_ANOM_TRAIN_2089,MERCHANT_207,2024-05-17 00:06:00.000000,115792.49,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_61_0,USER_ANOM_TRAIN_2089,MERCHANT_209,2024-03-02 00:00:00.000000,12545.43,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_760,USER_TRAIN_1065,MERCHANT_99,2024-02-27 03:53:12.317484,350003.98,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_510,USER_TRAIN_1065,MERCHANT_99,2024-02-03 19:24:54.639262,483885.14,withdrawal,dining,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1579,USER_TRAIN_1065,MERCHANT_54,2024-09-09 15:04:36.313479,169386.34,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_562,USER_TRAIN_1065,MERCHANT_16,2024-03-13 01:27:41.502967,215814.66,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_126_4,USER_ANOM_TRAIN_2089,MERCHANT_276,2024-05-06 00:08:00.000000,145453.67,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_25_3,USER_ANOM_TRAIN_2089,MERCHANT_228,2024-01-26 00:06:00.000000,14951.27,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_67_4,USER_ANOM_TRAIN_2089,MERCHANT_202,2024-03-08 00:08:00.000000,47643.91,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1413,USER_TRAIN_1065,MERCHANT_81,2024-03-20 10:26:14.796511,70782.24,withdrawal,utilities,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_HIGH_36,USER_ANOM_TRAIN_2089,MERCHANT_236,2024-01-13 00:14:00.000000,8638328.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_ANOM_TRAIN_2089_GEO_195,USER_ANOM_TRAIN_2089,MERCHANT_271,2024-01-17 06:52:00.000000,560556.3,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_TRAIN_1065_NORM_913,USER_TRAIN_1065,MERCHANT_46,2024-04-07 22:50:22.483260,356940.12,withdrawal,entertainment,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_330_5,USER_ANOM_TRAIN_2089,MERCHANT_261,2024-11-26 00:10:00.000000,118532.98,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_325_0,USER_ANOM_TRAIN_2089,MERCHANT_287,2024-11-21 00:00:00.000000,14463.92,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_780,USER_TRAIN_1065,MERCHANT_96,2024-05-01 22:05:17.042846,229555.45,withdrawal,utilities,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_1_0,USER_ANOM_TRAIN_2089,MERCHANT_281,2024-01-02 00:00:00.000000,15380.95,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_288_2,USER_ANOM_TRAIN_2089,MERCHANT_247,2024-10-15 00:04:00.000000,29200.49,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_373_3,USER_ANOM_TRAIN_2089,MERCHANT_222,2025-01-08 00:06:00.000000,137059.29,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_207_1,USER_ANOM_TRAIN_2089,MERCHANT_262,2024-07-26 00:02:00.000000,118562.51,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1531,USER_TRAIN_1065,MERCHANT_53,2024-11-07 22:53:16.745341,479916.8,withdrawal,entertainment,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_289_1,USER_ANOM_TRAIN_2089,MERCHANT_245,2024-10-16 00:02:00.000000,64106.95,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_420,USER_TRAIN_1065,MERCHANT_70,2024-01-27 04:47:30.018997,208473.79,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_1504,USER_TRAIN_1065,MERCHANT_14,2024-10-25 07:31:03.964956,462582.03,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_837,USER_TRAIN_1065,MERCHANT_87,2024-06-11 16:51:21.037451,452165.47,withdrawal,utilities,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_GEO_130,USER_ANOM_TRAIN_2089,MERCHANT_298,2024-01-11 20:16:00.000000,545127.58,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1301,USER_TRAIN_1065,MERCHANT_25,2024-05-19 16:06:31.567054,58931.1,withdrawal,dining,Bandung,0,1,none
USER_ANOM_TRAIN_2089_GEO_381,USER_ANOM_TRAIN_2089,MERCHANT_282,2024-02-01 18:15:00.000000,926026.01,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_ANOM_TRAIN_2089_VEL_276_5,USER_ANOM_TRAIN_2089,MERCHANT_223,2024-10-03 00:10:00.000000,15704.0,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_133_5,USER_ANOM_TRAIN_2089,MERCHANT_276,2024-05-13 00:10:00.000000,83998.35,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1127,USER_TRAIN_1065,MERCHANT_33,2024-04-26 21:12:53.555216,192709.3,withdrawal,entertainment,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_89_4,USER_ANOM_TRAIN_2089,MERCHANT_254,2024-03-30 00:08:00.000000,95012.73,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_248,USER_TRAIN_1065,MERCHANT_28,2024-02-09 20:33:19.825075,207675.51,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_674,USER_TRAIN_1065,MERCHANT_90,2024-04-02 11:54:11.623519,150102.86,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_443,USER_TRAIN_1065,MERCHANT_13,2024-02-11 21:46:55.231557,292254.4,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_45,USER_TRAIN_1065,MERCHANT_8,2024-01-06 22:32:58.654352,415800.4,withdrawal,shopping,Bandung,0,1,none
USER_ANOM_TRAIN_2089_GEO_56,USER_ANOM_TRAIN_2089,MERCHANT_216,2024-01-05 16:41:00.000000,414621.7,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_TRAIN_1065_NORM_370,USER_TRAIN_1065,MERCHANT_67,2024-02-25 22:21:48.028458,135222.29,withdrawal,groceries,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_349_3,USER_ANOM_TRAIN_2089,MERCHANT_242,2024-12-15 00:06:00.000000,43225.97,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_421,USER_TRAIN_1065,MERCHANT_10,2024-01-26 00:08:17.733223,437699.98,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_1371,USER_TRAIN_1065,MERCHANT_81,2024-03-24 11:55:22.110663,210676.26,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_783,USER_TRAIN_1065,MERCHANT_80,2024-04-15 01:13:51.454904,240081.72,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_403,USER_TRAIN_1065,MERCHANT_43,2024-01-29 08:48:46.884664,162116.56,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_915,USER_TRAIN_1065,MERCHANT_21,2024-05-06 11:39:33.730623,406984.55,withdrawal,dining,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_137_4,USER_ANOM_TRAIN_2089,MERCHANT_207,2024-05-17 00:08:00.000000,89834.78,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1330,USER_TRAIN_1065,MERCHANT_2,2024-10-03 10:22:26.586636,222984.58,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_155,USER_TRAIN_1065,MERCHANT_63,2024-01-22 16:43:29.184042,153245.91,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_25_4,USER_ANOM_TRAIN_2089,MERCHANT_228,2024-01-26 00:08:00.000000,40091.48,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_362,USER_TRAIN_1065,MERCHANT_69,2024-02-27 22:07:40.591555,494582.51,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_704,USER_TRAIN_1065,MERCHANT_13,2024-05-26 07:58:17.288599,109120.33,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1063,USER_TRAIN_1065,MERCHANT_98,2024-06-30 11:17:00.514958,492761.32,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_318,USER_TRAIN_1065,MERCHANT_83,2024-01-31 15:51:16.482127,102230.7,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_304,USER_TRAIN_1065,MERCHANT_94,2024-01-20 17:53:02.633187,275133.23,withdrawal,utilities,Bandung,0,1,none
USER_ANOM_TRAIN_2089_HIGH_208,USER_ANOM_TRAIN_2089,MERCHANT_257,2024-03-10 08:43:00.000000,7061431.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_369,USER_TRAIN_1065,MERCHANT_71,2024-02-02 15:55:14.842230,288807.88,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_176_2,USER_ANOM_TRAIN_2089,MERCHANT_239,2024-06-25 00:04:00.000000,89258.08,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_733,USER_TRAIN_1065,MERCHANT_82,2024-03-13 03:29:53.856840,284009.36,withdrawal,transport,Jakarta,0,1,none
USER_TRAIN_1065_NORM_491,USER_TRAIN_1065,MERCHANT_20,2024-03-20 10:46:16.631279,496604.64,withdrawal,shopping,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_GEO_110,USER_ANOM_TRAIN_2089,MERCHANT_288,2024-01-10 04:49:00.000000,372446.87,withdrawal,travel_agency,Lagos,1,1,geo_anomaly
USER_ANOM_TRAIN_2089_VEL_72_5,USER_ANOM_TRAIN_2089,MERCHANT_254,2024-03-13 00:10:00.000000,27287.07,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_157,USER_TRAIN_1065,MERCHANT_56,2024-01-11 17:36:43.059338,222400.61,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_708,USER_TRAIN_1065,MERCHANT_21,2024-05-06 11:00:15.067971,83140.79,withdrawal,utilities,Bandung,0,1,none
USER_TRAIN_1065_NORM_1077,USER_TRAIN_1065,MERCHANT_50,2024-04-09 01:51:50.562263,452925.41,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1497,USER_TRAIN_1065,MERCHANT_12,2024-08-18 02:38:33.494027,319024.66,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_270,USER_TRAIN_1065,MERCHANT_89,2024-02-12 21:38:11.683893,147898.86,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1302,USER_TRAIN_1065,MERCHANT_18,2024-06-07 01:15:01.380943,110504.39,withdrawal,entertainment,Bandung,0,1,none
USER_TRAIN_1065_NORM_1110,USER_TRAIN_1065,MERCHANT_80,2024-07-08 17:02:48.054506,488326.47,withdrawal,shopping,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_173_5,USER_ANOM_TRAIN_2089,MERCHANT_263,2024-06-22 00:10:00.000000,13747.96,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_394_2,USER_ANOM_TRAIN_2089,MERCHANT_226,2025-01-29 00:04:00.000000,121450.58,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_721,USER_TRAIN_1065,MERCHANT_92,2024-03-12 10:22:50.969542,82666.1,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_500,USER_TRAIN_1065,MERCHANT_83,2024-03-07 11:33:10.995485,253458.25,withdrawal,groceries,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_371_1,USER_ANOM_TRAIN_2089,MERCHANT_259,2025-01-06 00:02:00.000000,93141.84,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_636,USER_TRAIN_1065,MERCHANT_23,2024-05-11 22:01:33.657239,227823.2,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_202,USER_TRAIN_1065,MERCHANT_28,2024-01-21 14:29:14.720791,202526.71,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_479,USER_TRAIN_1065,MERCHANT_72,2024-02-02 17:47:48.437361,394952.85,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_111,USER_TRAIN_1065,MERCHANT_42,2024-01-08 04:09:48.021932,166299.24,withdrawal,groceries,Jakarta,0,1,none
USER_TRAIN_1065_NORM_530,USER_TRAIN_1065,MERCHANT_17,2024-02-06 23:58:07.654386,190646.51,withdrawal,groceries,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_253_2,USER_ANOM_TRAIN_2089,MERCHANT_283,2024-09-10 00:04:00.000000,103754.11,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_893,USER_TRAIN_1065,MERCHANT_33,2024-02-12 20:36:29.944718,95552.27,withdrawal,dining,Bandung,0,1,none
USER_TRAIN_1065_NORM_284,USER_TRAIN_1065,MERCHANT_95,2024-01-30 06:29:58.546826,377830.19,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_954,USER_TRAIN_1065,MERCHANT_1,2024-02-18 11:41:03.968009,346261.49,withdrawal,entertainment,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1217,USER_TRAIN_1065,MERCHANT_11,2024-02-25 17:12:11.823978,232841.34,withdrawal,shopping,Surabaya,0,1,none
USER_TRAIN_1065_NORM_406,USER_TRAIN_1065,MERCHANT_59,2024-03-11 07:55:12.320023,118754.85,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_580,USER_TRAIN_1065,MERCHANT_33,2024-02-16 16:59:11.707129,173675.35,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_254,USER_TRAIN_1065,MERCHANT_87,2024-01-20 03:21:43.244477,50519.68,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_522,USER_TRAIN_1065,MERCHANT_43,2024-03-17 01:38:17.639533,285872.55,withdrawal,shopping,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_284_0,USER_ANOM_TRAIN_2089,MERCHANT_275,2024-10-11 00:00:00.000000,64450.46,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_168,USER_TRAIN_1065,MERCHANT_5,2024-01-25 16:52:40.345949,57726.71,withdrawal,shopping,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_41_1,USER_ANOM_TRAIN_2089,MERCHANT_275,2024-02-11 00:02:00.000000,35957.44,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_187_6,USER_ANOM_TRAIN_2089,MERCHANT_277,2024-07-06 00:12:00.000000,149730.17,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1230,USER_TRAIN_1065,MERCHANT_29,2024-08-19 04:42:20.629300,88879.07,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_127,USER_TRAIN_1065,MERCHANT_50,2024-01-13 02:07:40.666993,434212.12,withdrawal,shopping,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_1_1,USER_ANOM_TRAIN_2089,MERCHANT_281,2024-01-02 00:02:00.000000,118345.06,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1210,USER_TRAIN_1065,MERCHANT_11,2024-05-04 21:22:41.848105,417916.14,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1544,USER_TRAIN_1065,MERCHANT_70,2024-11-08 02:08:17.021911,120206.54,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_1456,USER_TRAIN_1065,MERCHANT_37,2024-04-12 07:07:43.774290,146247.33,withdrawal,shopping,Jakarta,0,1,none
USER_TRAIN_1065_NORM_683,USER_TRAIN_1065,MERCHANT_19,2024-04-14 07:06:11.524939,365369.93,withdrawal,groceries,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_90_4,USER_ANOM_TRAIN_2089,MERCHANT_220,2024-03-31 00:08:00.000000,108518.14,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_43_4,USER_ANOM_TRAIN_2089,MERCHANT_225,2024-02-13 00:08:00.000000,135684.61,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_243,USER_TRAIN_1065,MERCHANT_6,2024-01-27 22:01:23.955428,419516.27,withdrawal,shopping,Bandung,0,1,none
USER_TRAIN_1065_NORM_275,USER_TRAIN_1065,MERCHANT_74,2024-01-23 07:37:57.406207,120450.93,withdrawal,dining,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_173_2,USER_ANOM_TRAIN_2089,MERCHANT_263,2024-06-22 00:04:00.000000,17981.63,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_409,USER_TRAIN_1065,MERCHANT_36,2024-03-02 19:01:37.780858,428082.62,withdrawal,groceries,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_VEL_367_3,USER_ANOM_TRAIN_2089,MERCHANT_273,2025-01-02 00:06:00.000000,147846.45,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_VEL_196_3,USER_ANOM_TRAIN_2089,MERCHANT_267,2024-07-15 00:06:00.000000,100421.61,withdrawal,online_services,Online,1,1,velocity_attack
USER_ANOM_TRAIN_2089_HIGH_333,USER_ANOM_TRAIN_2089,MERCHANT_214,2024-04-21 00:30:00.000000,8623247.0,withdrawal,luxury_goods,Jakarta,1,1,high_amount
USER_TRAIN_1065_NORM_1132,USER_TRAIN_1065,MERCHANT_36,2024-05-10 18:22:02.979812,352109.01,withdrawal,groceries,Surabaya,0,1,none
USER_TRAIN_1065_NORM_612,USER_TRAIN_1065,MERCHANT_68,2024-03-05 10:37:01.649154,254347.67,withdrawal,dining,Jakarta,0,1,none
USER_TRAIN_1065_NORM_556,USER_TRAIN_1065,MERCHANT_29,2024-04-02 00:06:17.694919,395071.13,withdrawal,dining,Surabaya,0,1,none
USER_TRAIN_1065_NORM_584,USER_TRAIN_1065,MERCHANT_51,2024-02-04 22:24:24.117786,429229.01,withdrawal,groceries,Bandung,0,1,none
USER_TRAIN_1065_NORM_925,USER_TRAIN_1065,MERCHANT_72,2024-06-04 03:59:48.226354,484023.96,withdrawal,transport,Surabaya,0,1,none
USER_TRAIN_1065_NORM_776,USER_TRAIN_1065,MERCHANT_46,2024-04-17 15:46:20.127271,415360.37,withdrawal,groceries,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_328_2,USER_ANOM_TRAIN_2089,MERCHANT_286,2024-11-24 00:04:00.000000,56849.06,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1100,USER_TRAIN_1065,MERCHANT_13,2024-06-02 17:04:15.413555,399869.75,withdrawal,dining,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1411,USER_TRAIN_1065,MERCHANT_43,2024-09-08 01:48:41.770792,252805.96,withdrawal,transport,Bandung,0,1,none
USER_TRAIN_1065_NORM_352,USER_TRAIN_1065,MERCHANT_84,2024-03-06 22:40:13.659320,211665.31,withdrawal,entertainment,Jakarta,0,1,none
USER_TRAIN_1065_NORM_1479,USER_TRAIN_1065,MERCHANT_97,2024-08-05 20:15:27.096009,494971.86,withdrawal,utilities,Bandung,0,1,none
USER_TRAIN_1065_NORM_1103,USER_TRAIN_1065,MERCHANT_47,2024-02-21 22:46:50.022632,434097.6,withdrawal,entertainment,Bandung,0,1,none
USER_ANOM_TRAIN_2089_VEL_209_1,USER_ANOM_TRAIN_2089,MERCHANT_213,2024-07-28 00:02:00.000000,55976.5,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_1277,USER_TRAIN_1065,MERCHANT_14,2024-05-01 03:07:23.044740,62232.3,withdrawal,utilities,Jakarta,0,1,none
USER_TRAIN_1065_NORM_33,USER_TRAIN_1065,MERCHANT_8,2024-01-03 23:33:15.869302,108329.08,withdrawal,dining,Surabaya,0,1,none
USER_ANOM_TRAIN_2089_VEL_306_0,USER_ANOM_TRAIN_2089,MERCHANT_275,2024-11-02 00:00:00.000000,138207.07,withdrawal,online_services,Online,1,1,velocity_attack
USER_TRAIN_1065_NORM_878,USER_TRAIN_1065,MERCHANT_25,2024-03-23 06:17:34.896779,284748.15,withdrawal,utilities,Surabaya,0,1,none
USER_TRAIN_1065_NORM_886,USER_TRAIN_1065,MERCHANT_38,2024-04-22 06:21:15.514864,88575.05,withdrawal,transport,Jakarta,0,1,none
USER_ANOM_TRAIN_2089_GEO_77,USER_ANOM_TRAIN_2089,MERCHANT_291,2024-01-07 10:26:00.000000,303382.76,withdrawal,travel_agency,Moscow,1,1,geo_anomaly
USER_TRAIN_1065_NORM_1355,USER_TRAIN_1065,MERCHANT_29,2024-06-16 03:27:07.106504,318705.05,withdrawal,dining,Surabaya,0,1,none
